RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,2016-06-30
1595,366,Carroll County,County,MD,MD,Baltimore-Columbia-Towson,24,13,316706
2878,367,Winnebago County,County,WI,WI,Oshkosh-Neenah,55,139,123786
1862,368,Licking County,County,OH,OH,Columbus,39,89,171066
1837,369,Kenosha County,County,WI,WI,Chicago-Naperville-Elgin,55,59,154679
202,370,Kent County,County,RI,RI,Providence-Warwick,44,3,218897
2800,371,Middlesex County,County,CT,CT,Hartford-West Hartford-East Hartford,9,7,275540
706,372,Scott County,County,IA,IA,Davenport-Moline-Rock Island,19,163,142643
1330,373,Porter County,County,IN,IN,Chicago-Naperville-Elgin,18,127,184350
3123,374,Saint Clair County,County,MI,MI,Detroit-Warren-Dearborn,26,147,132400
2242,375,Davidson County,County,NC,NC,Winston-Salem,37,57,127695
395,376,Boone County,County,MO,MO,Columbia,29,19,171701
199,377,Kent County,County,DE,DE,Dover,10,1,203214
2138,378,Beaufort County,County,SC,SC,Hilton Head Island-Bluffton-Beaufort,45,13,298180
1061,379,Greene County,County,OH,OH,Dayton,39,57,150437
1975,380,Portage County,County,OH,OH,Akron,39,133,151818
983,381,DeSoto County,County,MS,MS,Memphis,28,33,156435
1407,382,Sumner County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,165,216803
308,383,Rock County,County,WI,WI,Janesville-Beloit,55,105,116252
1802,384,Jackson County,County,MI,MI,Jackson,26,75,117327
365,385,Aiken County,County,SC,SC,Augusta-Richmond County,45,3,134597
2650,386,Charlotte County,County,FL,FL,Punta Gorda,12,15,184893
1133,387,Kenton County,County,KY,KY,Cincinnati,21,117,140642
1789,388,Iredell County,County,NC,NC,Charlotte-Concord-Gastonia,37,97,190705
3004,389,Rensselaer County,County,NY,NY,Albany-Schenectady-Troy,36,83,175170
1337,390,Pueblo County,County,CO,CO,Pueblo,8,101,139227
704,391,Sarpy County,County,NE,NE,Omaha-Council Bluffs,31,153,192895
2714,392,Hampshire County,County,MA,MA,Springfield,25,15,256392
2679,393,Deschutes County,County,OR,OR,Bend-Redmond,41,17,338531
2881,394,Wyandotte County,County,KS,KS,Kansas City,20,209,84961
178,395,Hays County,County,TX,TX,Austin-Round Rock,48,209,251872
2913,396,Cumberland County,County,NJ,NJ,Vineland-Bridgeton,34,11,140708
2569,397,Sullivan County,County,TN,TN,Kingsport-Bristol-Bristol,47,163,123848
1544,398,Berrien County,County,MI,MI,Niles-Benton Harbor,26,21,153932
2901,399,Chittenden County,County,VT,VT,Burlington-South Burlington,50,7,286478
101,400,Bibb County,County,GA,GA,Macon-Bibb County,13,21,72245
250,401,Maui County,County,HI,HI,Kahului-Wailuku-Lahaina,15,9,579682
3137,402,Schenectady County,County,NY,NY,Albany-Schenectady-Troy,36,93,159430
1604,403,Catawba County,County,NC,NC,Hickory-Lenoir-Morganton,37,35,130418
930,404,Centre County,County,PA,PA,State College,42,27,221284
2824,405,Penobscot County,County,ME,ME,Bangor,23,19,135386
2468,406,Ouachita Parish,County,LA,LA,Monroe,22,73,154291
580,407,Kings County,County,CA,CA,Hanford-Corcoran,6,31,191769
2054,408,Tolland County,County,CT,CT,Hartford-West Hartford-East Hartford,9,13,224733
1220,409,Monroe County,County,MI,MI,Monroe,26,115,150838
3026,410,Santa Rosa County,County,FL,FL,Pensacola-Ferry Pass-Brent,12,113,179970
2117,411,Alamance County,County,NC,NC,Burlington,37,1,132728
1827,412,Johnson County,County,TX,TX,Dallas-Fort Worth-Arlington,48,251,166326
1156,413,Madera County,County,CA,CA,Madera,6,39,212991
2037,414,Stearns County,County,MN,MN,St. Cloud,27,145,176661
113,415,Cass County,County,ND,ND,Fargo,38,17,225248
2289,416,Franklin County,County,PA,PA,Chambersburg-Waynesboro,42,55,164624
498,417,Ellis County,County,TX,TX,Dallas-Fort Worth-Arlington,48,139,185839
1413,418,Sussex County,County,NJ,NJ,New York-Newark-Jersey City,34,37,228422
3028,419,Schuylkill County,County,PA,PA,Pottsville,42,107,70611
3149,420,Yellowstone County,County,MT,MT,Billings,30,111,236655
3119,421,Rock Island County,County,IL,IL,Davenport-Moline-Rock Island,17,161,101668
3059,422,Washington County,County,MD,MD,Hagerstown-Martinsburg,24,43,180818
251,423,Mesa County,County,CO,CO,Grand Junction,8,77,213266
1607,424,Charles County,County,MD,MD,Washington-Arlington-Alexandria,24,17,281967
2799,425,Merrimack County,County,NH,NH,Concord,33,13,227533
1176,426,Martin County,County,FL,FL,Port St. Lucie,12,85,249831
2695,427,Fairfield County,County,OH,OH,Columbus,39,45,171704
2722,428,Hendricks County,County,IN,IN,Indianapolis-Carmel-Anderson,18,63,177169
1951,429,Olmsted County,County,MN,MN,Rochester,27,109,203266
2527,430,Santa Fe County,County,NM,NM,Santa Fe,35,49,311763
1582,431,Cambria County,County,PA,PA,Johnstown,42,21,71767
2470,432,Paulding County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,223,
2495,433,Randolph County,County,NC,NC,Greensboro-High Point,37,151,121486
1351,434,Rankin County,County,MS,MS,Jackson,28,121,163808
938,435,Citrus County,County,FL,FL,Homosassa Springs,12,17,123261
78,436,Lee County,County,AL,AL,Auburn-Opelika,1,81,171534
3253,437,Alexandria City,County,VA,VA,Washington-Arlington-Alexandria,51,510,504880
1782,438,Houston County,County,GA,GA,Warner Robins,13,153,125498
1805,439,Jackson County,County,MS,MS,Gulfport-Biloxi-Pascagoula,28,59,115260
1821,440,Johnson County,County,IN,IN,Indianapolis-Carmel-Anderson,18,81,153739
2368,441,Kootenai County,County,ID,ID,Coeur d'Alene,16,55,249895
701,442,Rowan County,County,NC,NC,Charlotte-Concord-Gastonia,37,159,122160
446,443,Clark County,County,OH,OH,Springfield,39,23,93298
3074,444,Washington County,County,UT,UT,St. George,49,53,257878
3168,445,Indian River County,County,FL,FL,Sebastian-Vero Beach,12,61,191439
1218,446,Monroe County,County,IN,IN,Bloomington,18,105,171174
3164,447,Hampton City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,650,156940
494,448,Ector County,County,TX,TX,Odessa,48,135,159387
2266,449,Florence County,County,SC,SC,Florence,45,41,114420
1930,450,Midland County,County,TX,TX,Midland,48,329,212693
1703,451,Fayette County,County,PA,PA,Pittsburgh,42,51,97555
2923,452,Dorchester County,County,SC,SC,Charleston-North Charleston,45,35,189246
255,453,Napa County,County,CA,CA,Napa,6,55,625331
1575,454,Calhoun County,County,MI,MI,Battle Creek,26,25,105878
2572,455,Tazewell County,County,IL,IL,Peoria,17,179,124627
2900,456,Chautauqua County,County,NY,NY,Jamestown-Dunkirk-Fredonia,36,13,86694
2351,457,Humboldt County,County,CA,CA,Eureka-Arcata-Fortuna,6,23,280550
2207,458,Coconino County,County,AZ,AZ,Flagstaff,4,5,304248
2001,459,Robeson County,County,NC,NC,Lumberton,37,155,67558
2401,460,Marathon County,County,WI,WI,Wausau,55,73,141515
1289,461,Orange County,County,NC,NC,Durham-Chapel Hill,37,135,269307
1854,462,Lebanon County,County,PA,PA,Lebanon,42,75,160066
1671,463,Douglas County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,97,139437
3077,464,Washington County,County,WI,WI,Milwaukee-Waukesha-West Allis,55,131,212718
1901,465,Madison County,County,IN,IN,Indianapolis-Carmel-Anderson,18,95,77846
1992,466,Rapides Parish,County,LA,LA,Alexandria,22,79,123820
2524,467,Sandoval County,County,NM,NM,Albuquerque,35,43,184579
2712,468,Guadalupe County,County,TX,TX,San Antonio-New Braunfels,48,187,204535
1423,469,Taylor County,County,TX,TX,Abilene,48,441,121499
2095,470,Wichita County,County,TX,TX,Wichita Falls,48,485,86274
1634,471,Cochise County,County,AZ,AZ,Sierra Vista-Douglas,4,3,131857
2628,472,Berkshire County,County,MA,MA,Pittsfield,25,3,212249
2890,473,Black Hawk County,County,IA,IA,Waterloo-Cedar Falls,19,13,127125
1819,474,Johnson County,County,IA,IA,Iowa City,19,103,206288
2519,475,San Juan County,County,NM,NM,Farmington,35,45,155949
711,476,Scott County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,139,283924
2556,477,Stafford County,County,VA,VA,Washington-Arlington-Alexandria,51,179,318319
2729,478,Hunterdon County,County,NJ,NJ,New York-Newark-Jersey City,34,19,377178
2958,479,Livingston Parish,County,LA,LA,Baton Rouge,22,63,164922
960,480,Coweta County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,77,195326
387,481,Blair County,County,PA,PA,Altoona,42,13,99001
3071,482,Washington County,County,RI,RI,Providence-Warwick,44,9,338852
2844,483,Sebastian County,County,AR,AR,Fort Smith,5,131,102924
335,484,Wood County,County,OH,OH,Toledo,39,173,146444
1500,485,Wright County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,171,224942
2506,486,Richland County,County,OH,OH,Mansfield,39,139,89313
2221,487,Comanche County,County,OK,OK,Lawton,40,31,89783
2213,488,Columbia County,County,GA,GA,Augusta-Richmond County,13,73,190225
2851,489,Strafford County,County,NH,NH,Boston-Cambridge-Newton,33,17,223931
884,490,Blount County,County,TN,TN,Knoxville,47,9,168214
3072,491,Washington County,County,TN,TN,Johnson City,47,179,147635
794,492,Wayne County,County,NC,NC,Goldsboro,37,191,120552
3193,493,Spotsylvania County,County,VA,VA,Washington-Arlington-Alexandria,51,177,260069
2364,494,Kennebec County,County,ME,ME,Augusta-Waterville,23,11,145557
1296,495,Oswego County,County,NY,NY,Syracuse,36,75,98063
548,496,Gregg County,County,TX,TX,Longview,48,183,128196
3039,497,Tangipahoa Parish,County,LA,LA,Hammond,22,105,142485
1333,498,Potter County,County,TX,TX,Amarillo,48,375,81296
1733,499,Grayson County,County,TX,TX,Sherman-Denison,48,181,132435
1991,500,Randall County,County,TX,TX,Amarillo,48,381,158845
1229,501,Morgan County,County,AL,AL,Decatur,1,103,118028
1972,502,Pickens County,County,SC,SC,Greenville-Anderson-Mauldin,45,77,136676
394,503,Boone County,County,KY,KY,Cincinnati,21,15,187107
1569,504,Calhoun County,County,AL,AL,Anniston-Oxford-Jacksonville,1,15,89940
2097,505,Windham County,County,CT,CT,Worcester,9,15,169219
2247,506,Delaware County,County,IN,IN,Muncie,18,35,78466
1118,507,Jasper County,County,MO,MO,Joplin,29,97,108838
1548,508,Bossier Parish,County,LA,LA,Shreveport-Bossier City,22,15,163662
1308,509,Parker County,County,TX,TX,Dallas-Fort Worth-Arlington,48,367,227921
1393,510,Skagit County,County,WA,WA,Mount Vernon-Anacortes,53,57,289867
940,511,Clarke County,County,GA,GA,Athens-Clarke County,13,59,146247
238,512,Linn County,County,OR,OR,Albany,41,43,195665
1203,513,Mercer County,County,PA,PA,Youngstown-Warren-Boardman,42,85,111092
2748,514,Jefferson County,County,NY,NY,Watertown-Fort Drum,36,45,132200
2394,515,Lycoming County,County,PA,PA,Williamsport,42,81,142968
2173,516,Canadian County,County,OK,OK,Oklahoma City,40,17,158310
2845,517,Sheboygan County,County,WI,WI,Sheboygan,55,117,116309
1835,518,Kendall County,County,IL,IL,Chicago-Naperville-Elgin,17,93,208660
1762,519,Harnett County,County,NC,NC,Dunn,37,85,149568
2767,520,La Crosse County,County,WI,WI,La Crosse-Onalaska,55,63,148637
797,521,Wayne County,County,OH,OH,Wooster,39,169,140675
1496,522,Wilson County,County,TN,TN,Nashville-Davidson--Murfreesboro--Franklin,47,189,247835
2371,523,La Salle County,County,IL,IL,Ottawa-Peru,17,99,110585
1474,524,Warren County,County,KY,KY,Bowling Green,21,227,153184
2363,525,Kankakee County,County,IL,IL,Kankakee,17,91,127595
2260,526,Faulkner County,County,AR,AR,Little Rock-North Little Rock-Conway,5,45,144358
422,527,Cache County,County,UT,UT,Logan,49,5,208778
3249,528,Saint Lawrence County,County,NY,NY,Ogdensburg-Massena,36,89,75112
3040,529,Terrebonne Parish,County,LA,LA,Houma-Thibodaux,22,109,161441
2370,530,La Porte County,County,IN,IN,Michigan City-La Porte,18,91,123143
1513,531,Allegan County,County,MI,MI,Holland,26,5,166716
1673,532,Douglas County,County,KS,KS,Lawrence,20,45,186674
620,533,Macon County,County,IL,IL,Decatur,17,115,91449
1590,534,Carroll County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,45,123839
441,535,Clark County,County,IN,IN,Louisville/Jefferson County,18,19,131905
2855,536,Tom Green County,County,TX,TX,San Angelo,48,451,125087
2434,537,Missoula County,County,MT,MT,Missoula,30,63,276460
1889,538,Lowndes County,County,GA,GA,Valdosta,13,185,118886
1478,539,Warren County,County,NJ,NJ,Allentown-Bethlehem-Easton,34,41,223556
454,540,Comal County,County,TX,TX,San Antonio-New Braunfels,48,91,284102
1952,541,Ontario County,County,NY,NY,Rochester,36,69,158351
323,542,Vigo County,County,IN,IN,Terre Haute,18,167,86939
2905,543,Columbiana County,County,OH,OH,Salem,39,29,86387
68,544,Bay County,County,MI,MI,Bay City,26,17,107910
493,545,Eaton County,County,MI,MI,Lansing-East Lansing,26,45,137314
3151,546,Androscoggin County,County,ME,ME,Lewiston-Auburn,23,1,142458
1678,547,Douglas County,County,OR,OR,Roseburg,41,19,161551
1411,548,Sumter County,County,SC,SC,Sumter,45,85,106387
1253,549,Navajo County,County,AZ,AZ,Show Low,4,17,176694
2640,550,Brunswick County,County,NC,NC,Myrtle Beach-Conway-North Myrtle Beach,37,19,228062
2623,551,Ascension Parish,County,LA,LA,Baton Rouge,22,5,210605
1362,552,Saline County,County,AR,AR,Little Rock-North Little Rock-Conway,5,125,149500
2719,553,Henderson County,County,NC,NC,Asheville,37,89,214733
1697,554,Fayette County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,113,257819
371,555,Allen County,County,OH,OH,Lima,39,3,90463
1079,556,Hardin County,County,KY,KY,Elizabethtown-Fort Knox,21,93,130967
1657,557,DeKalb County,County,IL,IL,Chicago-Naperville-Elgin,17,37,156456
3132,558,Saint Marys County,County,MD,MD,California-Lexington Park,24,37,268761
1007,559,Etowah County,County,AL,AL,Gadsden,1,55,85460
2892,560,Bonneville County,County,ID,ID,Idaho Falls,16,19,166385
2142,561,Berkeley County,County,WV,WV,Hagerstown-Martinsburg,54,3,165024
962,562,Craven County,County,NC,NC,New Bern,37,49,139850
1833,563,Kaufman County,County,TX,TX,Dallas-Fort Worth-Arlington,48,257,183222
2872,564,Whitfield County,County,GA,GA,Dalton,13,313,116576
641,565,Miami County,County,OH,OH,Dayton,39,109,124161
1644,566,Cowlitz County,County,WA,WA,Longview,53,15,201577
2592,567,Walworth County,County,WI,WI,Whitewater-Elkhorn,55,127,190760
2601,568,Woodbury County,County,IA,IA,Sioux City,19,193,105059
3092,569,Fond du Lac County,County,WI,WI,Fond du Lac,55,39,114365
2578,570,Tompkins County,County,NY,NY,Ithaca,36,109,198899
1781,571,Houston County,County,AL,AL,Dothan,1,69,115779
2624,572,Ashtabula County,County,OH,OH,Ashtabula,39,7,89777
2283,573,Franklin County,County,MO,MO,St. Louis,29,71,146592
362,574,Adams County,County,PA,PA,Gettysburg,42,1,188910
429,575,Cecil County,County,MD,MD,Philadelphia-Camden-Wilmington,24,15,214418
2997,576,Pennington County,County,SD,SD,Rapid City,46,103,190070
855,577,Bartow County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,15,142066
1263,578,Newton County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,217,128648
1856,579,Lenawee County,County,MI,MI,Adrian,26,91,125976
1758,580,Hanover County,County,VA,VA,Richmond,51,85,257680
1343,581,Putnam County,County,NY,NY,New York-Newark-Jersey City,36,79,315679
112,582,Cass County,County,MO,MO,Kansas City,29,37,167048
2110,583,Yamhill County,County,OR,OR,Portland-Vancouver-Hillsboro,41,71,276529
2039,584,Steuben County,County,NY,NY,Corning,36,101,95466
2608,585,Albemarle County,County,VA,VA,Charlottesville,51,3,317148
1554,586,Bradley County,County,TN,TN,Cleveland,47,11,142340
2724,587,Highlands County,County,FL,FL,Sebring,12,55,109250
1261,588,Nevada County,County,CA,CA,Truckee-Grass Valley,6,57,410815
2924,589,Eau Claire County,County,WI,WI,Eau Claire,55,35,148441
2598,590,Wicomico County,County,MD,MD,Salisbury,24,45,147116
1911,591,Madison County,County,TN,TN,Jackson,47,113,102186
2667,592,Cleveland County,County,NC,NC,Shelby,37,45,95508
3290,593,Fairbanks North Star Borough,County,AK,AK,Fairbanks,2,90,224158
2174,594,Cape May County,County,NJ,NJ,Ocean City,34,9,353891
3184,595,Roanoke City,County,VA,VA,Roanoke,51,770,116622
1652,596,Daviess County,County,KY,KY,Owensboro,21,59,113884
2674,597,Craighead County,County,AR,AR,Jonesboro,5,31,122447
906,598,Cabell County,County,WV,WV,Huntington-Ashland,54,11,95938
2774,599,Lafourche Parish,County,LA,LA,Houma-Thibodaux,22,57,150436
512,600,Floyd County,County,GA,GA,Rome,13,115,102884
2966,601,Monongalia County,County,WV,WV,Morgantown,54,61,177130
1718,602,Garland County,County,AR,AR,Hot Springs,5,51,128592
256,603,Nash County,County,NC,NC,Rocky Mount,37,127,119685
1707,604,Flagler County,County,FL,FL,Deltona-Daytona Beach-Ormond Beach,12,35,197256
3260,605,Portsmouth City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,740,144178
1905,606,Madison County,County,MS,MS,Jackson,28,89,211935
1415,607,Sutter County,County,CA,CA,Yuba City,6,101,241398
2686,608,Dougherty County,County,GA,GA,Albany,13,95,76932
3244,609,Northumberland County,County,PA,PA,Sunbury,42,97,95134
2984,610,Montgomery County,County,VA,VA,Blacksburg-Christiansburg-Radford,51,121,189419
796,611,Wayne County,County,NY,NY,Rochester,36,117,114935
1683,612,Dubuque County,County,IA,IA,Dubuque,19,61,163460
3012,613,Rockingham County,County,NC,NC,Greensboro-High Point,37,157,87482
1409,614,Sumter County,County,FL,FL,The Villages,12,119,240674
1033,615,Geauga County,County,OH,OH,Cleveland-Elyria,39,55,216888
3216,616,Pottawattamie County,County,IA,IA,Omaha-Council Bluffs,19,155,131126
2405,617,Marshall County,County,AL,AL,Albertville,1,95,108547
2952,618,Lauderdale County,County,AL,AL,Florence-Muscle Shoals,1,77,116746
3044,619,Tuscarawas County,County,OH,OH,New Philadelphia-Dover,39,157,111981
399,620,Bowie County,County,TX,TX,Texarkana,48,37,107238
2991,621,Orangeburg County,County,SC,SC,Orangeburg,45,75,87431
1998,622,Roanoke County,County,VA,VA,Roanoke,51,161,185701
1848,623,Laramie County,County,WY,WY,Cheyenne,56,21,238616
2386,624,Lawrence County,County,PA,PA,New Castle,42,73,89895
924,625,Carver County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,19,308886
2265,626,Flathead County,County,MT,MT,Kalispell,30,29,278423
416,627,Burke County,County,NC,NC,Hickory-Lenoir-Morganton,37,23,112609
2168,628,Campbell County,County,KY,KY,Cincinnati,21,37,151873
1376,629,Sevier County,County,TN,TN,Sevierville,47,155,170017
735,630,Story County,County,IA,IA,Ames,19,169,184933
2299,631,Gallatin County,County,MT,MT,Bozeman,30,31,333224
1326,632,Platte County,County,MO,MO,Kansas City,29,165,206264
2154,633,Buchanan County,County,MO,MO,St. Joseph,29,21,101690
542,634,Grant County,County,WA,WA,Moses Lake,53,25,172443
1729,635,Grafton County,County,NH,NH,Claremont-Lebanon,33,9,192654
3277,636,Matanuska Susitna Borough,County,AK,AK,Anchorage,2,170,267182
1788,637,Indiana County,County,PA,PA,Indiana,42,63,105996
1610,638,Chemung County,County,NY,NY,Elmira,36,15,90463
2235,639,Crawford County,County,PA,PA,Meadville,42,39,92319
485,640,Dodge County,County,WI,WI,Beaver Dam,55,27,131463
1581,641,Calvert County,County,MD,MD,Washington-Arlington-Alexandria,24,9,316043
2846,642,Sherburne County,County,MN,MN,Minneapolis-St. Paul-Bloomington,27,141,219412
1142,643,Lapeer County,County,MI,MI,Detroit-Warren-Dearborn,26,87,165551
649,644,Moore County,County,NC,NC,Pinehurst-Southern Pines,37,125,194462
2796,645,Mendocino County,County,CA,CA,Ukiah,6,45,370187
3240,646,Grand Traverse County,County,MI,MI,Traverse City,26,55,204545
338,647,Wood County,County,WV,WV,Parkersburg-Vienna,54,107,98605
1358,648,Rogers County,County,OK,OK,Tulsa,40,131,155558
2125,650,Angelina County,County,TX,TX,Lufkin,48,5,104112
1961,651,Ozaukee County,County,WI,WI,Milwaukee-Waukesha-West Allis,55,89,269136
185,652,Hunt County,County,TX,TX,Dallas-Fort Worth-Arlington,48,231,113686
2812,653,Muskingum County,County,OH,OH,Zanesville,39,119,99810
870,654,Benton County,County,OR,OR,Corvallis,41,3,304167
2514,655,Rockdale County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,247,137209
3194,656,Suffolk City,County,VA,VA,Virginia Beach-Norfolk-Newport News,51,800,229109
3126,657,Saint Croix County,County,WI,WI,Minneapolis-St. Paul-Bloomington,55,109,224352
1469,658,Walton County,County,GA,GA,Atlanta-Sandy Springs-Roswell,13,297,177078
2756,659,Jefferson County,County,WI,WI,Watertown-Fort Atkinson,55,55,176767
1929,660,Midland County,County,MI,MI,Midland,26,111,125307
3121,661,Saint Clair County,County,AL,AL,Birmingham-Hoover,1,115,160315
3187,662,Saint Landry Parish,County,LA,LA,Opelousas,22,97,114732
2163,663,Caldwell County,County,NC,NC,Hickory-Lenoir-Morganton,37,27,109640
1902,664,Madison County,County,KY,KY,Richmond-Berea,21,151,145177
85,665,Lee County,County,MS,MS,Tupelo,28,81,115239
1945,666,Newport County,County,RI,RI,Providence-Warwick,44,5,382465
1530,667,Bannock County,County,ID,ID,Pocatello,16,5,148022
2780,668,Limestone County,County,AL,AL,Huntsville,1,83,149671
1100,669,Howard County,County,IN,IN,Kokomo,18,67,91338
2760,670,Josephine County,County,OR,OR,Grants Pass,41,33,242195
2853,671,Talladega County,County,AL,AL,Talladega-Sylacauga,1,121,92258
1630,672,Clinton County,County,NY,NY,Plattsburgh,36,19,134463
